customer_id,firstname,lastname,brand,first_order_date,last_order_date,days_since_last,lifespan_days,lifespan_years,total_orders,avg_order_value,total_spent,frequency_per_year,clv,clv_tier,is_dormant,order_year_month
8116,Sara,Brown,KANMO,2025-03-23,2026-01-05,64,352,0.96,10,65.81,658.1,10.37,658.1,LOW,0,2026-01
8117,Aisha,Chen,KANMO,2023-05-06,2025-03-07,368,1039,2.85,17,572.95,9740.15,5.97,9740.15,HIGH,1,2025-03
8118,Tom,Smith,CASIO,2024-11-11,2025-01-28,406,484,1.33,17,538.16,9148.72,12.82,9148.72,HIGH,1,2025-01
8119,Sara,Singh,ALDO,2025-08-05,2025-11-29,101,217,0.59,3,503.67,1511.01,5.05,1511.01,MID,1,2025-11
8120,Meera,Costa,CASIO,2023-05-23,2023-06-20,994,1022,2.8,20,289.45,5789.0,7.14,5789.0,HIGH,1,2023-06
8121,James,Singh,KANMO,2023-07-15,2025-03-11,364,969,2.65,2,342.34,684.68,0.75,684.68,LOW,1,2025-03
8122,Sofia,Lee,KANMO,2024-11-23,2025-10-15,146,472,1.29,4,585.45,2341.8,3.09,2341.8,HIGH,1,2025-10
8123,David,Smith,KANMO,2024-03-04,2025-11-18,112,736,2.02,6,306.94,1841.64,2.98,1841.64,MID,1,2025-11
8124,Fatima,Johnson,ALDO,2025-11-12,2025-11-14,116,118,0.32,13,391.43,5088.59,40.21,5088.59,HIGH,1,2025-11
8125,Sara,Patel,KANMO,2025-10-26,2025-10-26,135,135,0.37,20,421.2,8424.0,54.07,8424.0,HIGH,1,2025-10
8126,Aisha,Kumar,CASIO,2024-11-24,2025-01-30,404,471,1.29,12,387.09,4645.08,9.3,4645.08,HIGH,1,2025-01
8127,Ali,Sharma,CASIO,2025-09-15,2026-02-01,37,176,0.48,1,242.31,242.31,2.07,242.31,LOW,0,2026-02
8128,Sara,Khan,KANMO,2024-09-27,2026-01-04,65,529,1.45,2,28.72,57.44,1.38,57.44,LOW,0,2026-01
8129,Priya,Gomez,ALDO,2026-01-27,2026-02-05,33,42,0.12,5,101.13,505.65,43.45,505.65,LOW,0,2026-02
8130,Arjun,Smith,CASIO,2023-11-21,2025-06-16,267,840,2.3,7,527.53,3692.71,3.04,3692.71,HIGH,1,2025-06
8131,John,Garcia,KANMO,2025-07-27,2026-02-28,10,226,0.62,2,95.09,190.18,3.23,190.18,LOW,0,2026-02
8132,Sofia,Hassan,ALDO,2023-12-26,2025-07-27,226,805,2.21,7,479.08,3353.56,3.17,3353.56,HIGH,1,2025-07
8133,James,Patel,ALDO,2023-12-19,2025-04-06,338,812,2.22,14,379.2,5308.8,6.29,5308.8,HIGH,1,2025-04
8134,John,Martin,ALDO,2025-06-28,2025-11-19,111,255,0.7,20,200.33,4006.6,28.63,4006.6,HIGH,1,2025-11
8135,Mike,Hassan,ALDO,2025-02-06,2025-11-19,111,397,1.09,5,452.62,2263.1,4.6,2263.1,HIGH,1,2025-11
8136,Sofia,Ahmed,CASIO,2023-12-21,2024-09-09,547,810,2.22,5,549.46,2747.3,2.25,2747.3,HIGH,1,2024-09
8137,Priya,Patel,CASIO,2023-12-11,2024-04-13,696,820,2.25,14,281.49,3940.86,6.23,3940.86,HIGH,1,2024-04
8138,Hana,Nair,KANMO,2025-12-30,2026-01-18,51,70,0.19,11,170.58,1876.38,57.36,1876.38,MID,0,2026-01
8139,Tom,Gomez,KANMO,2024-05-02,2025-04-01,343,677,1.85,2,583.94,1167.88,1.08,1167.88,MID,1,2025-04
8140,Tom,Sharma,CASIO,2025-08-21,2025-12-31,69,201,0.55,5,551.66,2758.3,9.08,2758.3,HIGH,0,2025-12
8141,Zara,Khan,ALDO,2024-04-01,2025-07-22,231,708,1.94,12,380.17,4562.04,6.19,4562.04,HIGH,1,2025-07
8142,Omar,Martin,ALDO,2024-06-16,2024-11-08,487,632,1.73,9,399.24,3593.16,5.2,3593.16,HIGH,1,2024-11
8143,Fatima,Ahmed,ALDO,2024-09-25,2025-10-13,148,531,1.45,6,155.61,933.66,4.12,933.66,MID,1,2025-10
8144,Raj,Lee,KANMO,2023-04-15,2025-10-07,154,1060,2.9,16,567.24,9075.84,5.51,9075.84,HIGH,1,2025-10
8145,Raj,Nair,ALDO,2025-03-29,2025-04-06,338,346,0.95,13,76.81,998.53,13.71,998.53,MID,1,2025-04
8146,Meera,Martin,CASIO,2025-05-18,2025-05-25,289,296,0.81,8,85.87,686.96,9.86,686.96,LOW,1,2025-05
8147,Meera,Gomez,KANMO,2023-09-21,2026-01-19,50,901,2.47,15,186.04,2790.6,6.08,2790.6,HIGH,0,2026-01
8148,Raj,Nair,ALDO,2023-03-31,2025-12-26,74,1075,2.95,18,31.25,562.5,6.11,562.5,LOW,0,2025-12
8149,Nina,Smith,ALDO,2025-11-11,2026-03-08,2,119,0.33,10,376.98,3769.8,30.67,3769.8,HIGH,0,2026-03
8150,David,Gomez,CASIO,2023-12-10,2025-02-09,394,821,2.25,13,523.5,6805.5,5.78,6805.5,HIGH,1,2025-02
8151,Arjun,Martin,CASIO,2023-12-27,2024-01-28,772,804,2.2,6,569.71,3418.26,2.72,3418.26,HIGH,1,2024-01
8152,Sara,Costa,CASIO,2024-05-11,2026-01-25,44,668,1.83,20,65.29,1305.8,10.93,1305.8,MID,0,2026-01
8153,Arjun,Ahmed,CASIO,2023-05-06,2024-01-12,788,1039,2.85,14,196.24,2747.36,4.92,2747.36,HIGH,1,2024-01
8154,Hana,Martin,KANMO,2024-04-23,2026-02-05,33,686,1.88,17,513.0,8721.0,9.05,8721.0,HIGH,0,2026-02
8155,Fatima,Hassan,KANMO,2023-06-26,2024-10-10,516,988,2.71,4,165.94,663.76,1.48,663.76,LOW,1,2024-10
8156,Sofia,Brown,KANMO,2024-12-31,2025-05-10,304,434,1.19,6,292.71,1756.26,5.05,1756.26,MID,1,2025-05
8157,Omar,Gomez,CASIO,2025-02-16,2025-11-09,121,387,1.06,15,467.61,7014.15,14.15,7014.15,HIGH,1,2025-11
8158,Lucas,Yilmaz,KANMO,2023-12-28,2025-03-08,367,803,2.2,11,172.81,1900.91,5.0,1900.91,MID,1,2025-03
8159,Hana,Martin,ALDO,2023-04-22,2025-01-05,429,1053,2.88,20,468.01,9360.2,6.93,9360.2,HIGH,1,2025-01
8160,Raj,Khan,CASIO,2024-05-24,2025-05-09,305,655,1.79,9,397.39,3576.51,5.02,3576.51,HIGH,1,2025-05
8161,Nina,Kumar,CASIO,2025-12-13,2026-01-01,68,87,0.24,4,513.63,2054.52,16.78,2054.52,HIGH,0,2026-01
8162,Raj,Garcia,KANMO,2024-04-11,2025-11-08,122,698,1.91,10,231.48,2314.8,5.23,2314.8,HIGH,1,2025-11
8163,Hana,Ahmed,CASIO,2025-02-21,2025-06-11,272,382,1.05,5,588.63,2943.15,4.78,2943.15,HIGH,1,2025-06
8164,Meera,Gomez,CASIO,2024-09-25,2025-05-06,308,531,1.45,12,247.87,2974.44,8.25,2974.44,HIGH,1,2025-05
8165,Mike,Yilmaz,ALDO,2023-10-12,2026-01-24,45,880,2.41,12,467.96,5615.52,4.98,5615.52,HIGH,0,2026-01
8166,Arjun,Garcia,CASIO,2025-04-10,2025-04-12,332,334,0.92,8,508.73,4069.84,8.74,4069.84,HIGH,1,2025-04
8167,Fatima,Kumar,ALDO,2025-06-22,2025-10-03,158,261,0.72,8,490.45,3923.6,11.19,3923.6,HIGH,1,2025-10
8168,Ali,Hassan,ALDO,2025-09-02,2025-12-04,96,189,0.52,15,302.05,4530.75,28.97,4530.75,HIGH,1,2025-12
8169,Meera,Hassan,KANMO,2025-08-10,2025-09-08,183,212,0.58,3,229.78,689.34,5.17,689.34,LOW,1,2025-09
8170,Nina,Nair,CASIO,2023-12-22,2024-05-27,652,809,2.22,7,64.75,453.25,3.16,453.25,LOW,1,2024-05
8171,Lucas,Ali,KANMO,2025-03-17,2025-12-22,78,358,0.98,3,90.06,270.18,3.06,270.18,LOW,0,2025-12
8172,John,Kumar,CASIO,2023-11-02,2024-10-12,514,859,2.35,2,356.69,713.38,0.85,713.38,LOW,1,2024-10
8173,Fatima,Nair,ALDO,2023-08-05,2026-01-22,47,948,2.6,12,38.04,456.48,4.62,456.48,LOW,0,2026-01
8174,Arjun,Garcia,ALDO,2025-06-06,2025-12-12,88,277,0.76,3,47.12,141.36,3.95,141.36,LOW,0,2025-12
8175,Hana,Singh,ALDO,2025-10-04,2025-10-11,150,157,0.43,19,516.6,9815.4,44.17,9815.4,HIGH,1,2025-10
8176,Omar,Khan,ALDO,2025-11-28,2025-12-15,85,102,0.28,15,305.67,4585.05,53.68,4585.05,HIGH,0,2025-12
8177,Omar,Ali,CASIO,2024-01-02,2024-12-10,455,798,2.19,13,350.37,4554.81,5.95,4554.81,HIGH,1,2024-12
8178,Meera,Gomez,CASIO,2023-10-17,2025-07-21,232,875,2.4,7,343.33,2403.31,2.92,2403.31,HIGH,1,2025-07
8179,David,Singh,KANMO,2024-12-31,2025-03-25,350,434,1.19,13,490.67,6378.71,10.93,6378.71,HIGH,1,2025-03
8180,Sara,Ali,CASIO,2025-07-18,2025-08-09,213,235,0.64,10,166.73,1667.3,15.53,1667.3,MID,1,2025-08
8181,James,Patel,KANMO,2024-10-28,2026-01-11,58,498,1.36,20,314.19,6283.8,14.66,6283.8,HIGH,0,2026-01
8182,Hana,Lee,KANMO,2025-07-01,2025-09-07,184,252,0.69,6,273.33,1639.98,8.69,1639.98,MID,1,2025-09
8183,Tom,Kumar,CASIO,2024-11-13,2024-11-28,467,482,1.32,13,410.4,5335.2,9.84,5335.2,HIGH,1,2024-11
8184,Meera,Patel,ALDO,2024-07-12,2025-01-31,403,606,1.66,17,446.88,7596.96,10.24,7596.96,HIGH,1,2025-01
8185,Arjun,Ahmed,KANMO,2023-04-27,2025-01-01,433,1048,2.87,5,422.05,2110.25,1.74,2110.25,HIGH,1,2025-01
8186,James,Costa,KANMO,2025-10-27,2026-01-26,43,134,0.37,18,188.52,3393.36,49.03,3393.36,HIGH,0,2026-01
8187,Meera,Chen,ALDO,2024-06-19,2025-11-01,129,629,1.72,11,101.81,1119.91,6.38,1119.91,MID,1,2025-11
8188,Arjun,Ali,KANMO,2025-03-14,2026-02-10,28,361,0.99,10,216.89,2168.9,10.11,2168.9,HIGH,0,2026-02
8189,Hana,Khan,CASIO,2025-02-08,2025-05-14,300,395,1.08,10,220.42,2204.2,9.24,2204.2,HIGH,1,2025-05
8190,Priya,Yilmaz,CASIO,2024-07-16,2024-12-18,447,602,1.65,4,37.26,149.04,2.43,149.04,LOW,1,2024-12
8191,James,Ali,CASIO,2023-11-13,2024-03-13,727,848,2.32,4,462.61,1850.44,1.72,1850.44,MID,1,2024-03
8192,Sara,Wilson,CASIO,2024-04-21,2025-02-01,402,688,1.88,12,145.03,1740.36,6.37,1740.36,MID,1,2025-02
8193,David,Nair,KANMO,2023-12-23,2025-01-19,415,808,2.21,5,586.47,2932.35,2.26,2932.35,HIGH,1,2025-01
8194,Nina,Khan,ALDO,2024-11-25,2025-03-26,349,470,1.29,19,219.58,4172.02,14.76,4172.02,HIGH,1,2025-03
8195,Arjun,Ahmed,ALDO,2025-05-23,2025-11-16,114,291,0.8,12,566.84,6802.08,15.05,6802.08,HIGH,1,2025-11
8196,Raj,Ali,CASIO,2025-01-29,2025-12-22,78,405,1.11,12,255.18,3062.16,10.81,3062.16,HIGH,0,2025-12
8197,Lena,Yilmaz,KANMO,2024-11-19,2025-01-12,422,476,1.3,6,494.86,2969.16,4.6,2969.16,HIGH,1,2025-01
8198,Priya,Hassan,KANMO,2023-05-13,2023-07-17,967,1032,2.83,4,152.01,608.04,1.41,608.04,LOW,1,2023-07
8199,Raj,Wilson,ALDO,2023-08-12,2024-08-05,582,941,2.58,4,307.06,1228.24,1.55,1228.24,MID,1,2024-08
8200,Sofia,Gomez,CASIO,2025-01-03,2025-08-01,221,431,1.18,5,537.68,2688.4,4.23,2688.4,HIGH,1,2025-08
8201,Hana,Yilmaz,ALDO,2024-03-21,2024-06-17,631,719,1.97,11,271.53,2986.83,5.58,2986.83,HIGH,1,2024-06
8202,John,Singh,ALDO,2023-05-01,2025-12-30,70,1044,2.86,3,288.13,864.39,1.05,864.39,MID,0,2025-12
8203,John,Smith,KANMO,2024-11-24,2025-05-21,293,471,1.29,17,416.49,7080.33,13.17,7080.33,HIGH,1,2025-05
8204,Lena,Johnson,KANMO,2024-07-18,2026-01-20,49,600,1.64,6,215.21,1291.26,3.65,1291.26,MID,0,2026-01
8205,Raj,Hassan,ALDO,2023-09-23,2025-12-05,95,899,2.46,9,139.49,1255.41,3.65,1255.41,MID,1,2025-12
8206,Arjun,Nair,KANMO,2025-08-24,2026-03-08,2,198,0.54,5,25.11,125.55,9.22,125.55,LOW,0,2026-03
8207,James,Garcia,ALDO,2023-10-01,2025-08-07,215,891,2.44,18,405.2,7293.6,7.37,7293.6,HIGH,1,2025-08
8208,Priya,Ahmed,KANMO,2025-04-01,2026-03-08,2,343,0.94,16,301.81,4828.96,17.03,4828.96,HIGH,0,2026-03
8209,Sara,Chen,ALDO,2023-11-18,2025-09-21,170,843,2.31,15,479.36,7190.4,6.49,7190.4,HIGH,1,2025-09
8210,Sofia,Hassan,KANMO,2024-02-15,2024-03-22,718,754,2.07,13,240.91,3131.83,6.29,3131.83,HIGH,1,2024-03
8211,Aisha,Sharma,CASIO,2025-05-21,2026-02-24,14,293,0.8,11,580.34,6383.74,13.7,6383.74,HIGH,0,2026-02
8212,Sofia,Singh,KANMO,2024-07-25,2025-05-19,295,593,1.62,3,266.71,800.13,1.85,800.13,MID,1,2025-05
8213,Aisha,Garcia,ALDO,2025-07-20,2026-02-01,37,233,0.64,3,75.11,225.33,4.7,225.33,LOW,0,2026-02
8214,Omar,Hassan,KANMO,2024-05-10,2024-06-08,640,669,1.83,6,247.43,1484.58,3.27,1484.58,MID,1,2024-06
8215,David,Singh,CASIO,2025-11-16,2026-01-05,64,114,0.31,1,436.57,436.57,3.2,436.57,LOW,0,2026-01
8216,Lucas,Ahmed,ALDO,2024-10-24,2025-10-09,152,502,1.38,12,450.33,5403.96,8.73,5403.96,HIGH,1,2025-10
8217,Mike,Kumar,ALDO,2025-04-18,2026-02-16,22,326,0.89,3,270.84,812.52,3.36,812.52,MID,0,2026-02
8218,Nina,Nair,ALDO,2024-12-27,2025-12-17,83,438,1.2,2,506.0,1012.0,1.67,1012.0,MID,0,2025-12
8219,Zara,Costa,CASIO,2023-08-27,2023-11-15,846,926,2.54,10,318.92,3189.2,3.94,3189.2,HIGH,1,2023-11
8220,Hana,Ahmed,KANMO,2024-12-28,2025-01-12,422,437,1.2,1,291.92,291.92,0.84,291.92,LOW,1,2025-01
8221,Hana,Hassan,CASIO,2023-07-31,2025-08-24,198,953,2.61,16,294.6,4713.6,6.13,4713.6,HIGH,1,2025-08
8222,Meera,Brown,CASIO,2024-06-17,2025-08-21,201,631,1.73,12,523.99,6287.88,6.94,6287.88,HIGH,1,2025-08
8223,Mike,Singh,ALDO,2023-11-09,2024-07-16,602,852,2.33,7,460.72,3225.04,3.0,3225.04,HIGH,1,2024-07
8224,Mike,Ali,ALDO,2023-09-05,2024-03-24,716,917,2.51,2,216.2,432.4,0.8,432.4,LOW,1,2024-03
8225,Fatima,Smith,CASIO,2023-04-10,2025-05-26,288,1065,2.92,13,527.99,6863.87,4.46,6863.87,HIGH,1,2025-05
8226,Aisha,Martin,ALDO,2024-03-21,2024-04-13,696,719,1.97,15,438.46,6576.9,7.61,6576.9,HIGH,1,2024-04
8227,Mike,Khan,KANMO,2025-11-09,2026-03-08,2,121,0.33,13,355.96,4627.48,39.21,4627.48,HIGH,0,2026-03
8228,Sara,Martin,CASIO,2024-01-31,2026-01-28,41,769,2.11,5,270.26,1351.3,2.37,1351.3,MID,0,2026-01
8229,Raj,Lee,CASIO,2023-10-23,2024-11-07,488,869,2.38,12,519.22,6230.64,5.04,6230.64,HIGH,1,2024-11
8230,Tom,Patel,KANMO,2024-09-05,2026-01-26,43,551,1.51,9,522.75,4704.75,5.96,4704.75,HIGH,0,2026-01
8231,David,Sharma,ALDO,2024-07-31,2024-08-14,573,587,1.61,9,137.41,1236.69,5.6,1236.69,MID,1,2024-08
8232,Aisha,Smith,KANMO,2023-03-22,2024-05-25,654,1084,2.97,11,360.26,3962.86,3.7,3962.86,HIGH,1,2024-05
8233,Omar,Khan,ALDO,2026-01-29,2026-02-02,36,40,0.11,18,404.55,7281.9,164.25,7281.9,HIGH,0,2026-02
8234,Meera,Garcia,CASIO,2023-05-16,2023-12-18,813,1029,2.82,13,388.5,5050.5,4.61,5050.5,HIGH,1,2023-12
8235,Omar,Johnson,ALDO,2024-11-24,2025-11-22,108,471,1.29,19,388.06,7373.14,14.72,7373.14,HIGH,1,2025-11
8236,Nina,Garcia,ALDO,2025-07-29,2025-12-05,95,224,0.61,19,356.03,6764.57,30.96,6764.57,HIGH,1,2025-12
8237,David,Ahmed,ALDO,2023-06-06,2025-11-18,112,1008,2.76,20,98.93,1978.6,7.24,1978.6,MID,1,2025-11
8238,Fatima,Wilson,ALDO,2025-07-24,2026-02-26,12,229,0.63,17,574.18,9761.06,27.1,9761.06,HIGH,0,2026-02
8239,Sara,Sharma,KANMO,2023-09-30,2025-10-31,130,892,2.44,1,83.96,83.96,0.41,83.96,LOW,1,2025-10
8240,Omar,Martin,KANMO,2023-08-23,2025-07-23,230,930,2.55,11,455.91,5015.01,4.32,5015.01,HIGH,1,2025-07
8241,Meera,Nair,ALDO,2024-05-22,2026-01-23,46,657,1.8,3,216.93,650.79,1.67,650.79,LOW,0,2026-01
8242,Aisha,Martin,ALDO,2025-03-01,2025-11-17,113,374,1.02,4,546.51,2186.04,3.9,2186.04,HIGH,1,2025-11
8243,Raj,Patel,KANMO,2025-08-28,2025-12-30,70,194,0.53,16,140.53,2248.48,30.1,2248.48,HIGH,0,2025-12
8244,Priya,Singh,CASIO,2023-07-11,2026-01-18,51,973,2.67,10,352.38,3523.8,3.75,3523.8,HIGH,0,2026-01
8245,Mike,Ahmed,KANMO,2025-05-03,2026-01-08,61,311,0.85,14,485.06,6790.84,16.43,6790.84,HIGH,0,2026-01
8246,John,Patel,CASIO,2024-09-21,2026-02-06,32,535,1.47,14,404.06,5656.84,9.55,5656.84,HIGH,0,2026-02
8247,David,Ahmed,CASIO,2025-05-23,2025-11-03,127,291,0.8,14,458.24,6415.36,17.56,6415.36,HIGH,1,2025-11
8248,Lena,Johnson,ALDO,2023-12-16,2024-07-22,596,815,2.23,20,88.08,1761.6,8.96,1761.6,MID,1,2024-07
8249,David,Gomez,ALDO,2024-04-04,2024-12-17,448,705,1.93,18,423.61,7624.98,9.32,7624.98,HIGH,1,2024-12
8250,Nina,Ahmed,CASIO,2025-08-02,2026-02-06,32,220,0.6,7,190.21,1331.47,11.61,1331.47,MID,0,2026-02
8251,James,Yilmaz,ALDO,2025-01-20,2025-05-03,311,414,1.13,10,256.29,2562.9,8.82,2562.9,HIGH,1,2025-05
8252,Fatima,Yilmaz,CASIO,2023-10-11,2026-02-22,16,881,2.41,17,278.56,4735.52,7.04,4735.52,HIGH,0,2026-02
8253,Tom,Garcia,CASIO,2024-06-13,2025-08-25,197,635,1.74,11,200.13,2201.43,6.32,2201.43,HIGH,1,2025-08
8254,Lucas,Gomez,ALDO,2025-06-18,2026-03-08,2,265,0.73,16,150.16,2402.56,22.04,2402.56,HIGH,0,2026-03
8255,James,Johnson,ALDO,2025-05-24,2025-11-08,122,290,0.79,11,318.31,3501.41,13.84,3501.41,HIGH,1,2025-11
8256,John,Ahmed,KANMO,2025-11-19,2026-02-26,12,111,0.3,12,58.4,700.8,39.46,700.8,LOW,0,2026-02
8257,Lucas,Martin,ALDO,2024-12-10,2025-05-17,297,455,1.25,13,239.71,3116.23,10.43,3116.23,HIGH,1,2025-05
8258,Nina,Garcia,KANMO,2023-10-06,2025-07-01,252,886,2.43,19,553.86,10523.34,7.83,10523.34,HIGH,1,2025-07
8259,John,Singh,KANMO,2024-08-12,2025-06-08,275,575,1.58,16,533.64,8538.24,10.16,8538.24,HIGH,1,2025-06
8260,Meera,Singh,KANMO,2025-08-15,2025-09-26,165,207,0.57,11,452.95,4982.45,19.4,4982.45,HIGH,1,2025-09
8261,Fatima,Lee,KANMO,2025-08-14,2025-08-20,202,208,0.57,14,236.97,3317.58,24.57,3317.58,HIGH,1,2025-08
8262,Lena,Smith,CASIO,2023-08-11,2024-10-15,511,942,2.58,13,235.84,3065.92,5.04,3065.92,HIGH,1,2024-10
8263,Nina,Brown,KANMO,2023-04-24,2023-08-02,951,1051,2.88,8,537.88,4303.04,2.78,4303.04,HIGH,1,2023-08
8264,Hana,Hassan,KANMO,2023-08-21,2026-01-12,57,932,2.55,16,286.13,4578.08,6.27,4578.08,HIGH,0,2026-01
8265,Priya,Hassan,ALDO,2024-09-11,2025-04-06,338,545,1.49,19,294.74,5600.06,12.72,5600.06,HIGH,1,2025-04
8266,Raj,Costa,CASIO,2025-01-24,2026-01-19,50,410,1.12,2,543.71,1087.42,1.78,1087.42,MID,0,2026-01
8267,Priya,Johnson,ALDO,2024-09-24,2025-09-02,189,532,1.46,17,130.33,2215.61,11.66,2215.61,HIGH,1,2025-09
8268,Ali,Martin,ALDO,2025-05-08,2025-06-04,279,306,0.84,7,70.85,495.95,8.35,495.95,LOW,1,2025-06
8269,Priya,Sharma,KANMO,2023-11-23,2024-09-06,550,838,2.3,14,428.84,6003.76,6.1,6003.76,HIGH,1,2024-09
8270,Arjun,Ali,KANMO,2023-06-12,2024-11-13,482,1002,2.75,17,311.57,5296.69,6.19,5296.69,HIGH,1,2024-11
8271,James,Nair,CASIO,2023-03-28,2024-12-10,455,1078,2.95,12,515.79,6189.48,4.06,6189.48,HIGH,1,2024-12
8272,Priya,Yilmaz,CASIO,2024-02-11,2025-06-01,282,758,2.08,19,299.33,5687.27,9.15,5687.27,HIGH,1,2025-06
8273,David,Patel,CASIO,2025-08-15,2025-12-10,90,207,0.57,20,509.5,10190.0,35.27,10190.0,HIGH,0,2025-12
8274,Lena,Singh,CASIO,2025-10-21,2026-01-25,44,140,0.38,19,432.37,8215.03,49.54,8215.03,HIGH,0,2026-01
8275,Raj,Lee,CASIO,2024-02-14,2024-05-22,657,755,2.07,1,334.87,334.87,0.48,334.87,LOW,1,2024-05
8276,David,Garcia,KANMO,2023-03-18,2025-06-09,274,1088,2.98,13,324.13,4213.69,4.36,4213.69,HIGH,1,2025-06
8277,Lena,Kumar,CASIO,2024-06-01,2024-10-28,498,647,1.77,1,37.0,37.0,0.56,37.0,LOW,1,2024-10
8278,Omar,Costa,KANMO,2025-10-08,2025-12-05,95,153,0.42,2,529.98,1059.96,4.77,1059.96,MID,1,2025-12
8279,Fatima,Martin,ALDO,2025-07-26,2025-10-03,158,227,0.62,6,47.62,285.72,9.65,285.72,LOW,1,2025-10
8280,Lena,Chen,KANMO,2025-07-29,2026-02-20,18,224,0.61,8,149.2,1193.6,13.04,1193.6,MID,0,2026-02
8281,Sofia,Martin,KANMO,2024-01-05,2025-05-06,308,795,2.18,14,55.5,777.0,6.43,777.0,LOW,1,2025-05
8282,Sofia,Gomez,CASIO,2025-09-17,2025-09-24,167,174,0.48,18,180.52,3249.36,37.76,3249.36,HIGH,1,2025-09
8283,Raj,Sharma,CASIO,2023-06-06,2023-07-31,953,1008,2.76,10,469.34,4693.4,3.62,4693.4,HIGH,1,2023-07
8284,Sofia,Ali,KANMO,2023-08-14,2024-09-24,532,939,2.57,3,107.5,322.5,1.17,322.5,LOW,1,2024-09
8285,Raj,Ahmed,KANMO,2023-05-10,2025-06-19,264,1035,2.84,5,90.28,451.4,1.76,451.4,LOW,1,2025-06
8286,Nina,Hassan,KANMO,2024-04-22,2025-06-09,274,687,1.88,3,595.98,1787.94,1.59,1787.94,MID,1,2025-06
8287,Hana,Garcia,KANMO,2024-12-31,2025-12-06,94,434,1.19,17,385.49,6553.33,14.3,6553.33,HIGH,1,2025-12
8288,Sara,Smith,CASIO,2024-01-28,2024-10-04,522,772,2.12,3,127.5,382.5,1.42,382.5,LOW,1,2024-10
8289,Ali,Gomez,CASIO,2024-03-31,2025-11-11,119,709,1.94,2,204.29,408.58,1.03,408.58,LOW,1,2025-11
8290,Aisha,Costa,KANMO,2025-07-11,2025-12-31,69,242,0.66,15,43.41,651.15,22.62,651.15,LOW,0,2025-12
8291,Raj,Yilmaz,ALDO,2024-09-28,2026-02-12,26,528,1.45,8,150.19,1201.52,5.53,1201.52,MID,0,2026-02
8292,Fatima,Hassan,CASIO,2025-04-09,2025-09-15,176,335,0.92,3,193.1,579.3,3.27,579.3,LOW,1,2025-09
8293,John,Johnson,CASIO,2023-05-28,2025-11-05,125,1017,2.79,13,118.41,1539.33,4.67,1539.33,MID,1,2025-11
8294,Sara,Hassan,KANMO,2024-06-16,2024-11-07,488,632,1.73,20,127.15,2543.0,11.55,2543.0,HIGH,1,2024-11
8295,Omar,Patel,KANMO,2025-05-06,2026-01-14,55,308,0.84,9,336.64,3029.76,10.67,3029.76,HIGH,0,2026-01
8296,Ali,Johnson,CASIO,2024-03-13,2024-06-09,639,727,1.99,16,465.81,7452.96,8.03,7452.96,HIGH,1,2024-06
8297,Tom,Smith,CASIO,2023-09-29,2024-05-27,652,893,2.45,3,154.32,462.96,1.23,462.96,LOW,1,2024-05
8298,David,Ahmed,CASIO,2024-07-26,2025-08-28,194,592,1.62,3,382.83,1148.49,1.85,1148.49,MID,1,2025-08
8299,Tom,Wilson,ALDO,2023-11-20,2024-12-25,440,841,2.3,6,301.82,1810.92,2.6,1810.92,MID,1,2024-12
8300,Lucas,Martin,KANMO,2025-10-26,2026-02-11,27,135,0.37,11,557.46,6132.06,29.74,6132.06,HIGH,0,2026-02
8301,Mike,Ali,CASIO,2023-08-31,2024-02-13,756,922,2.53,7,278.98,1952.86,2.77,1952.86,MID,1,2024-02
8302,John,Chen,KANMO,2025-07-26,2026-01-15,54,227,0.62,15,95.71,1435.65,24.12,1435.65,MID,0,2026-01
8303,James,Kumar,CASIO,2025-01-05,2025-12-26,74,429,1.18,20,477.95,9559.0,17.02,9559.0,HIGH,0,2025-12
8304,Ali,Lee,CASIO,2023-06-05,2023-06-06,1008,1009,2.76,16,391.24,6259.84,5.79,6259.84,HIGH,1,2023-06
8305,Tom,Yilmaz,ALDO,2023-08-25,2025-04-07,337,928,2.54,14,470.55,6587.7,5.51,6587.7,HIGH,1,2025-04
8306,Hana,Brown,KANMO,2025-01-30,2025-09-13,178,404,1.11,17,594.49,10106.33,15.36,10106.33,HIGH,1,2025-09
8307,Meera,Smith,ALDO,2026-01-18,2026-02-01,37,51,0.14,20,338.43,6768.6,143.14,6768.6,HIGH,0,2026-02
8308,Hana,Nair,KANMO,2024-07-01,2025-09-07,184,617,1.69,11,504.26,5546.86,6.51,5546.86,HIGH,1,2025-09
8309,Meera,Johnson,ALDO,2023-10-13,2025-04-20,324,879,2.41,10,370.61,3706.1,4.15,3706.1,HIGH,1,2025-04
8310,Sofia,Lee,CASIO,2024-08-01,2025-02-15,388,586,1.61,6,29.43,176.58,3.74,176.58,LOW,1,2025-02
8311,Ali,Brown,ALDO,2023-12-27,2025-07-15,238,804,2.2,13,313.19,4071.47,5.9,4071.47,HIGH,1,2025-07
8312,Hana,Ahmed,KANMO,2024-01-19,2025-02-03,400,781,2.14,16,330.5,5288.0,7.48,5288.0,HIGH,1,2025-02
8313,Omar,Costa,KANMO,2023-12-10,2024-11-06,489,821,2.25,7,27.45,192.15,3.11,192.15,LOW,1,2024-11
8314,Meera,Hassan,CASIO,2023-10-05,2024-07-25,593,887,2.43,7,35.39,247.73,2.88,247.73,LOW,1,2024-07
